50.982452695,3.77793039667
50.9824526983,3.77793043
50.9824527467,3.77793034333
50.9824528217,3.77793030833
50.98245278,3.77793032167
50.982452775,3.77793030333
50.9824528067,3.777930295
50.9824529217,3.77793017833
50.9824531133,3.7779299
50.9824533367,3.777929585
50.9824534433,3.77792944
50.9824535217,3.77792942833
50.9824536467,3.77792929833
50.982453765,3.77792912833
50.9824538217,3.77792908833
50.9824538867,3.77792901667
50.982453925,3.77792900667
50.982454045,3.77792886833
50.982454235,3.77792859333
50.9824544083,3.77792836
50.9824545917,3.777928185
50.9824547633,3.77792802833
50.9824548767,3.777927925
50.9824549033,3.77792782
50.9824549933,3.77792771167
50.98245503,3.77792767833
50.982455085,3.77792763833
50.98245509,3.77792761833
50.9824551333,3.77792754833
50.982455135,3.7779276
50.9824551217,3.77792758167
50.9824551317,3.777927535
50.9824551283,3.77792756833
50.982455155,3.77792754333
50.9824551367,3.77792754167
50.9824551433,3.77792752667
50.9824551333,3.77792752833
50.9824551367,3.77792757
50.982455165,3.77792756833
50.982455145,3.77792756167
50.9824551483,3.77792753333
50.982455155,3.77792754
50.9824551467,3.77792753333
50.982455135,3.77792752833
50.982455145,3.77792752
50.98245514,3.77792752667
50.9824551467,3.77792753667
50.9824551433,3.77792750667
50.9824551567,3.777927535
50.9824551367,3.777927525
50.982455145,3.77792752833
50.9824551817,3.77792752333
50.9824551533,3.7779275
50.9824551317,3.77792752833
50.9824551617,3.77792750167
50.9824551617,3.77792751667
50.98245515,3.777927535
50.9824551733,3.77792752667
50.98245517,3.777927525
50.9824551717,3.77792750667
50.9824551633,3.77792754167
50.9824551633,3.77792754833
50.98245516,3.77792753
50.98245516,3.77792752833
50.9824551533,3.77792751
50.9824551717,3.777927535
50.982455165,3.77792748667
50.982455155,3.77792751
50.9824551717,3.77792753167
50.9824551867,3.77792751167
50.982455185,3.777927495
50.98245517,3.777927515
50.9824551917,3.77792749833
50.982455175,3.77792751167
50.9824551633,3.77792748667
50.9824552,3.777927475
50.9824551617,3.777927495
50.9824551683,3.777927505
50.9824551733,3.77792749333
50.9824551383,3.77792748667
50.9824551717,3.77792749833
50.98245518,3.77792750833
50.9824551533,3.77792751
50.98245517,3.77792743667
50.98245515,3.77792746167
50.9824551683,3.777927505
50.9824551717,3.777927485
50.9824551767,3.77792748333
50.98245517,3.77792748333
50.9824551583,3.77792746833
50.9824551783,3.77792747667
50.98245519,3.777927485
50.9824551733,3.77792746167
50.9824551933,3.77792745333
50.9824551833,3.77792748
50.98245517,3.77792749167
50.982455185,3.77792747333
50.98245517,3.777927495
50.9824551867,3.77792745833
50.98245516,3.777927465
50.9824551883,3.77792746167
50.9824551833,3.77792748333
50.982455155,3.777927495
50.98245516,3.77792745667
50.982455165,3.77792748333
50.9824551667,3.77792747
50.9824551483,3.77792748
50.9824551683,3.77792745167
50.9824551767,3.7779275
50.9824551917,3.77792749833
50.9824551733,3.77792746667
50.9824551667,3.77792747
50.9824552,3.77792746833
50.98245524,3.77792738667
50.9824553133,3.77792727167
50.9824554083,3.77792715667
50.982455525,3.77792701167
50.98245567,3.77792685333
50.9824558817,3.777926625
50.98245599,3.77792646
50.9824561267,3.777926265
50.98245628,3.77792611167
50.9824564333,3.777925905
50.9824566683,3.77792561833
50.9824568283,3.77792540167
50.9824569783,3.777925185
50.9824571467,3.77792497
50.982457365,3.77792470667
50.9824576133,3.77792450333
50.9824577933,3.777924325
50.98245801,3.77792404833
50.98245825,3.77792372167
50.9824584333,3.777923535
50.9824586333,3.77792331833
50.9824588483,3.77792308167
50.9824590383,3.777922815
50.9824592117,3.777922575
50.982459355,3.77792245167
50.9824596283,3.77792217833
50.98245987,3.77792186
50.9824600717,3.77792167167
50.9824602433,3.77792148333
50.9824604,3.77792133167
50.9824605183,3.77792119833
50.9824606433,3.777921005
50.9824608133,3.777920825
50.9824609533,3.77792061833
50.9824611383,3.77792041167
50.98246133,3.77792015167
50.9824615267,3.77791994333
50.9824616617,3.777919745
50.9824618583,3.77791948333
50.982462025,3.77791925833
50.9824621883,3.77791909667
50.98246236,3.77791887167
50.98246261,3.777918555
50.9824628383,3.77791824833
50.9824630033,3.77791799833
50.9824631883,3.777917705
50.9824634083,3.77791738833
50.9824636283,3.77791711167
50.98246385,3.77791681167
50.9824640833,3.77791636333
50.9824642583,3.77791612
50.9824643867,3.77791587
50.9824646117,3.77791562667
50.9824648217,3.777915345
50.9824649583,3.77791512333
50.9824651117,3.777914925
50.9824652533,3.77791477333
50.9824654067,3.77791452833
50.9824655833,3.77791428667
50.982465755,3.777914095
50.9824659233,3.77791388833
50.9824661167,3.77791354667
50.9824662967,3.77791328
50.9824664117,3.77791309833
50.9824666033,3.77791280833
50.98246684,3.777912415
50.9824670017,3.77791213833
50.982467175,3.77791190667
50.9824673967,3.777911595
50.9824676717,3.777911275
50.98246788,3.77791099833
50.9824680817,3.77791063333
50.9824683917,3.77791021
50.9824685433,3.77791000333
50.9824687117,3.77790973167
50.9824689467,3.77790934833
50.9824691867,3.77790905667
50.9824693383,3.77790881
50.98246951,3.77790851167
50.982469685,3.77790817
50.9824699267,3.77790795667
50.982470085,3.777907745
50.9824702767,3.77790753
50.9824704483,3.77790726167
50.9824706233,3.77790697667
50.9824707833,3.777906595
50.9824709967,3.777906345
50.9824711783,3.77790615333
50.9824713333,3.77790592333
50.9824715383,3.777905625
50.982471785,3.77790529333
50.9824719433,3.77790495167
50.9824721367,3.77790462
50.9824724017,3.77790429
50.9824726083,3.77790408167
50.9824728,3.77790381667
50.9824730333,3.77790348667
50.9824724017,3.77790388667
50.9824725567,3.777903635
50.9824727383,3.77790341333
50.98247297,3.777903105
50.9824732,3.777902815
50.98247339,3.777902605
50.9824736183,3.77790235333
50.9824738267,3.77790203167
50.9824740483,3.77790175333
50.9824742167,3.77790155667
50.9824744183,3.77790130333
50.9824746317,3.777901065
50.9824748517,3.77790077333
50.982475065,3.77790051167
50.982475275,3.7779003
50.982475505,3.77790002167
50.9824757367,3.77789977333
50.98247596,3.77789945167
50.9824761717,3.77789918833
50.9824763567,3.77789895167
50.982476575,3.77789865667
50.982476825,3.77789840167
50.9824770317,3.77789822333
50.9824772567,3.77789797167
50.9824774983,3.77789764333
50.9824777067,3.77789745
50.9824778733,3.77789727333
50.9824780617,3.77789705833
50.98247827,3.777896805
50.98247845,3.77789655333
50.9824786567,3.77789630667
50.9824788583,3.77789610667
50.9824790433,3.77789587167
50.98247923,3.777895715
