number,latitude,longitude,time
1,50.9821626615203,3.77772052877619,-
2,50.9821625592255,3.7777207006359,-
3,50.9821624569306,3.77772087249561,-
4,50.9821623546357,3.77772104435532,-
5,50.9821622523409,3.77772121621503,-
6,50.982162150046,3.77772138807474,-
7,50.9821620477511,3.77772155993445,-
8,50.9821619454563,3.77772173179415,-
9,50.9821618431614,3.77772190365386,-
10,50.9821617408665,3.77772207551357,-
11,50.9821616385716,3.77772224737328,-
12,50.9821615362768,3.77772241923299,-
13,50.9821614339819,3.7777225910927,-
14,50.982161331687,3.77772276295241,-
15,50.9821612293922,3.77772293481211,-
16,50.9821611270973,3.77772310667182,-
17,50.9821610248024,3.77772327853153,-
18,50.9821609225075,3.77772345039124,-
19,50.9821608202127,3.77772362225095,-
20,50.9821607179178,3.77772379411066,-
21,50.9821606156229,3.77772396597036,-
22,50.9821605133281,3.77772413783007,-
23,50.9821604110332,3.77772430968978,-
24,50.9821603087383,3.77772448154949,-
25,50.9821602064435,3.7777246534092,-
26,50.9821601041486,3.77772482526891,-
27,50.9821600018537,3.77772499712862,-
28,50.9821598995588,3.77772516898832,-
29,50.982159797264,3.77772534084803,-
30,50.9821596949691,3.77772551270774,-
31,50.9821595926742,3.77772568456745,-
32,50.9821594903794,3.77772585642716,-
33,50.9821593880845,3.77772602828687,-
34,50.9821592857896,3.77772620014658,-
35,50.9821591834947,3.77772637200628,-
36,50.9821590811999,3.77772654386599,-
37,50.982158978905,3.7777267157257,-
38,50.9821588766101,3.77772688758541,-
39,50.9821587743153,3.77772705944512,-
40,50.9821586720204,3.77772723130483,-
41,50.9821585697255,3.77772740316454,-
42,50.9821584674307,3.77772757502424,-
43,50.9821583651358,3.77772774688395,-
44,50.9821582628409,3.77772791874366,-
45,50.982158160546,3.77772809060337,-
46,50.9821580582512,3.77772826246308,-
47,50.9821579559563,3.77772843432279,-
48,50.9821578536614,3.7777286061825,-
49,50.9821577513666,3.7777287780422,-
50,50.9821576490717,3.77772894990191,-
51,50.9821575467768,3.77772912176162,-
52,50.9821574444819,3.77772929362133,-
53,50.9821573421871,3.77772946548104,-
54,50.9821572398922,3.77772963734075,-
55,50.9821571375973,3.77772980920046,-
56,50.9821570353025,3.77772998106016,-
57,50.9821569330076,3.77773015291987,-
58,50.9821568307127,3.77773032477958,-
59,50.9821567284178,3.77773049663929,-
60,50.982156626123,3.777730668499,-
61,50.9821565238281,3.77773084035871,-
62,50.9821564215332,3.77773101221841,-
63,50.9821563192384,3.77773118407812,-
64,50.9821562169435,3.77773135593783,-
65,50.9821561146486,3.77773152779754,-
66,50.9821560123537,3.77773169965725,-
67,50.9821559100589,3.77773187151696,-
68,50.982155807764,3.77773204337667,-
69,50.9821557054691,3.77773221523638,-
70,50.9821556031743,3.77773238709608,-
71,50.9821555008794,3.77773255895579,-
72,50.9821553985845,3.7777327308155,-
73,50.9821552962897,3.77773290267521,-
