number,latitude,longitude,time
1,50.982447885,3.777903879,op een zeker tijdstip...
2,50.982446674,3.777907890,op een zeker tijdstip...
3,50.982445175,3.777911978,op een zeker tijdstip...
4,50.982443133,3.777914543,op een zeker tijdstip...
5,50.982440636,3.777917936,op een zeker tijdstip...
