number,latitude,longitude,time
1,50.982572959359,3.77774038495902,-
2,50.9825730886653,3.7777405375365,-
3,50.9825732179716,3.77774069011398,-
4,50.9825733472778,3.77774084269146,-
5,50.9825734765841,3.77774099526893,-
6,50.9825736058904,3.77774114784641,-
7,50.9825737351967,3.77774130042389,-
8,50.982573864503,3.77774145300137,-
9,50.9825739938092,3.77774160557885,-
10,50.9825741231155,3.77774175815633,-
11,50.9825742524218,3.7777419107338,-
12,50.9825743817281,3.77774206331128,-
13,50.9825745110343,3.77774221588876,-
14,50.9825746403406,3.77774236846624,-
15,50.9825747696469,3.77774252104372,-
16,50.9825748989532,3.7777426736212,-
17,50.9825750282594,3.77774282619867,-
18,50.9825751575657,3.77774297877615,-
19,50.982575286872,3.77774313135363,-
20,50.9825754161783,3.77774328393111,-
21,50.9825755454846,3.77774343650859,-
22,50.9825756747908,3.77774358908607,-
23,50.9825758040971,3.77774374166354,-
24,50.9825759334034,3.77774389424102,-
25,50.9825760627097,3.7777440468185,-
26,50.9825761920159,3.77774419939598,-
27,50.9825763213222,3.77774435197346,-
28,50.9825764506285,3.77774450455094,-
29,50.9825765799348,3.77774465712841,-
30,50.982576709241,3.77774480970589,-
31,50.9825768385473,3.77774496228337,-
32,50.9825769678536,3.77774511486085,-
33,50.9825770971599,3.77774526743833,-
34,50.9825772264661,3.77774542001581,-
35,50.9825773557724,3.77774557259328,-
36,50.9825774850787,3.77774572517076,-
37,50.982577614385,3.77774587774824,-
38,50.9825777436913,3.77774603032572,-
39,50.9825778729975,3.7777461829032,-
40,50.9825780023038,3.77774633548068,-
41,50.9825781316101,3.77774648805815,-
42,50.9825782609164,3.77774664063563,-
43,50.9825783902226,3.77774679321311,-
44,50.9825785195289,3.77774694579059,-
45,50.9825786488352,3.77774709836807,-
46,50.9825787781415,3.77774725094554,-
47,50.9825789074477,3.77774740352302,-
48,50.982579036754,3.7777475561005,-
49,50.9825791660603,3.77774770867798,-
50,50.9825792953666,3.77774786125546,-
51,50.9825794246728,3.77774801383294,-
52,50.9825795539791,3.77774816641041,-
53,50.9825796832854,3.77774831898789,-
54,50.9825798125917,3.77774847156537,-
55,50.9825799418979,3.77774862414285,-
56,50.9825800712042,3.77774877672033,-
57,50.9825802005105,3.77774892929781,-
58,50.9825803298168,3.77774908187528,-
59,50.982580459123,3.77774923445276,-
60,50.9825805884293,3.77774938703024,-
61,50.9825807177356,3.77774953960772,-
62,50.9825808470419,3.7777496921852,-
63,50.9825809763482,3.77774984476268,-
64,50.9825811056544,3.77774999734015,-
65,50.9825812349607,3.77775014991763,-
66,50.982581364267,3.77775030249511,-
67,50.9825814935733,3.77775045507259,-
68,50.9825816228795,3.77775060765007,-
69,50.9825817521858,3.77775076022755,-
70,50.9825818814921,3.77775091280502,-
71,50.9825820107984,3.7777510653825,-
72,50.9825821401046,3.77775121795998,-
73,50.9825822694109,3.77775137053746,-
74,50.9825823987172,3.77775152311494,-
75,50.9825825280235,3.77775167569242,-
76,50.9825826573298,3.77775182826989,-
77,50.982582786636,3.77775198084737,-
78,50.9825829159423,3.77775213342485,-
79,50.9825830452486,3.77775228600233,-
80,50.9825831745549,3.77775243857981,-
81,50.9825833038611,3.77775259115729,-
82,50.9825834331674,3.77775274373476,-
83,50.9825835624737,3.77775289631224,-
84,50.98258369178,3.77775304888972,-
85,50.9825838210862,3.7777532014672,-
86,50.9825839503925,3.77775335404468,-
87,50.9825840796988,3.77775350662216,-
88,50.9825842090051,3.77775365919963,-
89,50.9825843383113,3.77775381177711,-
90,50.9825844676176,3.77775396435459,-
91,50.9825845969239,3.77775411693207,-
92,50.9825847262302,3.77775426950955,-
93,50.9825848555365,3.77775442208703,-
94,50.9825849848427,3.7777545746645,-
95,50.982585114149,3.77775472724198,-
96,50.9825852434553,3.77775487981946,-
97,50.9825853727616,3.77775503239694,-
98,50.9825855020678,3.77775518497442,-
99,50.9825856313741,3.77775533755189,-
100,50.9825857606804,3.77775549012937,-
101,50.9825858899867,3.77775564270685,-
102,50.9825860192929,3.77775579528433,-
103,50.9825861485992,3.77775594786181,-
104,50.9825862779055,3.77775610043929,-
105,50.9825864072118,3.77775625301676,-
106,50.982586536518,3.77775640559424,-
107,50.9825866658243,3.77775655817172,-
108,50.9825867951306,3.7777567107492,-
109,50.9825869244369,3.77775686332668,-
110,50.9825870537431,3.77775701590416,-
111,50.9825871830494,3.77775716848163,-
112,50.9825873123557,3.77775732105911,-
113,50.982587441662,3.77775747363659,-
114,50.9825875709683,3.77775762621407,-
115,50.9825877002745,3.77775777879155,-
116,50.9825878295808,3.77775793136903,-
117,50.9825879588871,3.7777580839465,-
118,50.9825880881934,3.77775823652398,-
119,50.9825882174996,3.77775838910146,-
120,50.9825883468059,3.77775854167894,-
121,50.9825884761122,3.77775869425642,-
122,50.9825886054185,3.7777588468339,-
123,50.9825887347247,3.77775899941137,-
124,50.982588864031,3.77775915198885,-
125,50.9825889933373,3.77775930456633,-
126,50.9825891226436,3.77775945714381,-
127,50.9825892519498,3.77775960972129,-
128,50.9825893812561,3.77775976229877,-
129,50.9825895105624,3.77775991487624,-
130,50.9825896398687,3.77776006745372,-
131,50.982589769175,3.7777602200312,-
132,50.9825898984812,3.77776037260868,-
133,50.9825900277875,3.77776052518616,-
134,50.9825901570938,3.77776067776364,-
135,50.9825902864001,3.77776083034111,-
136,50.9825904157063,3.77776098291859,-
137,50.9825905450126,3.77776113549607,-
138,50.9825906743189,3.77776128807355,-
139,50.9825908036252,3.77776144065103,-
140,50.9825909329314,3.77776159322851,-
141,50.9825910622377,3.77776174580598,-
142,50.982591191544,3.77776189838346,-
143,50.9825913208503,3.77776205096094,-
144,50.9825914501565,3.77776220353842,-
145,50.9825915794628,3.7777623561159,-
146,50.9825917087691,3.77776250869338,-
147,50.9825918380754,3.77776266127085,-
148,50.9825919673817,3.77776281384833,-
149,50.9825920966879,3.77776296642581,-
150,50.9825922259942,3.77776311900329,-
151,50.9825923553005,3.77776327158077,-
152,50.9825924846068,3.77776342415825,-
153,50.982592613913,3.77776357673572,-
154,50.9825927432193,3.7777637293132,-
155,50.9825928725256,3.77776388189068,-
156,50.9825930018319,3.77776403446816,-
157,50.9825931311381,3.77776418704564,-
158,50.9825932604444,3.77776433962311,-
159,50.9825933897507,3.77776449220059,-
160,50.982593519057,3.77776464477807,-
161,50.9825936483632,3.77776479735555,-
162,50.9825937776695,3.77776494993303,-
163,50.9825939069758,3.77776510251051,-
164,50.9825940362821,3.77776525508798,-
165,50.9825941655884,3.77776540766546,-
166,50.9825942948946,3.77776556024294,-
167,50.9825944242009,3.77776571282042,-
168,50.9825945535072,3.7777658653979,-
169,50.9825946828135,3.77776601797538,-
170,50.9825948121197,3.77776617055286,-
171,50.982594941426,3.77776632313033,-
172,50.9825950707323,3.77776647570781,-
173,50.9825952000386,3.77776662828529,-
174,50.9825953293448,3.77776678086277,-
175,50.9825954586511,3.77776693344025,-
176,50.9825955879574,3.77776708601772,-
177,50.9825957172637,3.7777672385952,-
178,50.9825958465699,3.77776739117268,-
179,50.9825959758762,3.77776754375016,-
180,50.9825961051825,3.77776769632764,-
181,50.9825962344888,3.77776784890512,-
182,50.982596363795,3.77776800148259,-
183,50.9825964931013,3.77776815406007,-
184,50.9825966224076,3.77776830663755,-
185,50.9825967517139,3.77776845921503,-
186,50.9825968810202,3.77776861179251,-
187,50.9825970103264,3.77776876436999,-
188,50.9825971396327,3.77776891694746,-
189,50.982597268939,3.77776906952494,-
190,50.9825973982453,3.77776922210242,-
191,50.9825975275515,3.7777693746799,-
192,50.9825976568578,3.77776952725738,-
193,50.9825977861641,3.77776967983486,-
194,50.9825979154704,3.77776983241233,-
195,50.9825980447766,3.77776998498981,-
196,50.9825981740829,3.77777013756729,-
197,50.9825983033892,3.77777029014477,-
198,50.9825984326955,3.77777044272225,-
199,50.9825985620017,3.77777059529973,-
200,50.982598691308,3.7777707478772,-
201,50.9825988206143,3.77777090045468,-
202,50.9825989499206,3.77777105303216,-
203,50.9825990792269,3.77777120560964,-
204,50.9825992085331,3.77777135818712,-
205,50.9825993378394,3.7777715107646,-
206,50.9825994671457,3.77777166334207,-
207,50.982599596452,3.77777181591955,-
208,50.9825997257582,3.77777196849703,-
209,50.9825998550645,3.77777212107451,-
210,50.9825999843708,3.77777227365199,-
211,50.9826001136771,3.77777242622947,-
212,50.9826002429833,3.77777257880694,-
213,50.9826003722896,3.77777273138442,-
214,50.9826005015959,3.7777728839619,-
215,50.9826006309022,3.77777303653938,-
216,50.9826007602084,3.77777318911686,-
217,50.9826008895147,3.77777334169433,-
218,50.982601018821,3.77777349427181,-
