number,latitude,longitude,time
1,50.9826254212942,3.7777550896720924,-
2,50.98262435891706,3.7777559170924815,-
3,50.982623258988546,3.7777567737593136,-
4,50.982622307488604,3.777757514824229,-
5,50.982621214967054,3.7777583657222005,-
6,50.98262025497136,3.777759113403902,-
7,50.98261922165277,3.7777599181922805,-
8,50.982618116201444,3.777760779160402,-
9,50.982616910616265,3.7777617181166083,-
10,50.98261592351429,3.7777624869096496,-
11,50.982614774836854,3.777763381543861,-
12,50.9826137494062,3.777764180188723,-
13,50.98261281079379,3.7777649112161815,-
14,50.98261174650732,3.7777657401233995,-
15,50.982610948133534,3.777766361927595,-
16,50.98261002698514,3.777767079353351,-
17,50.982608864255944,3.777767984931507,-
18,50.98260784677434,3.7777687773852335,-
19,50.98260684335534,3.7777695588864564,-
20,50.98260595359346,3.7777702518671346,-
21,50.98260478390165,3.777771162867966,-
22,50.98260368952324,3.7777720152118075,-
23,50.982602638672645,3.7777728336544967,-
24,50.9826015858921,3.777773653600297,-
25,50.982600584498016,3.7777744335243204,-
26,50.98259955511546,3.7777752352468297,-
27,50.98259866763781,3.7777759264483524,-
28,50.98259768672424,3.777776690421323,-
29,50.982596548698936,3.777777576758906,-
30,50.98259551145829,3.777778384601521,-
31,50.98259470549254,3.777779012318409,-
32,50.982593510052126,3.7777799433730133,-
33,50.98259241752989,3.7777807942709822,-
34,50.982591376382395,3.777781605156329,-
35,50.98259036691222,3.7777823913701587,-
36,50.982589392226565,3.777783150492457,-
37,50.98258830342664,3.7777839984912744,-
38,50.982587262279054,3.7777848093766235,-
39,50.98258618284125,3.777785650083829,-
40,50.98258517337095,3.777786436297665,-
41,50.98258401238828,3.777787340515073,-
42,50.982582895972676,3.7777882100219298,-
43,50.98258192128688,3.7777889691442277,-
44,50.982581029245985,3.7777896638995108,-
45,50.98257997261564,3.7777904868432928,-
46,50.98257896717504,3.7777912699185374,-
47,50.98257788773705,3.777792110625744,-
48,50.98257697322302,3.7777928228839,-
49,50.982576142452196,3.777793469919661,-
50,50.98257503883768,3.7777943294564045,-
51,50.98257411329166,3.7777950503066484,-
52,50.982573002344026,3.7777959155546665,-
53,50.98257185366553,3.7777968101888773,-
54,50.98257090644097,3.777797547923147,-
55,50.982569875087634,3.77779835118005,-
56,50.982568908768116,3.777799103786159,-
57,50.9825679196108,3.7777998741791867,-
58,50.982567009546784,3.7778005829713455,-
59,50.98256604743776,3.777801332298109,-
60,50.98256485029973,3.7778022646742997,-
61,50.98256381894627,3.7778030679312047,-
62,50.98256272828296,3.7778039173808344,-
63,50.982561654501076,3.7778047536825574,-
64,50.98256048828421,3.777805661976099,-
65,50.98255951777219,3.7778064178473274,-
66,50.98255842710877,3.7778072672969554,-
67,50.98255747988394,3.7778080050312255,-
68,50.982556359837055,3.777808877365752,-
69,50.98255541261218,3.7778096151000233,-
70,50.98255435983054,3.777810435045827,-
71,50.982553387229025,3.7778111925443376,-
72,50.98255230967263,3.777812031785619,-
73,50.98255138852307,3.7778127492113773,-
74,50.98255047179151,3.7778134631962246,-
75,50.98254949918991,3.7778142206947343,-
76,50.98254846390713,3.777815027011674,-
77,50.98254752097792,3.777815761400195,-
78,50.98254649752728,3.7778165585017858,-
79,50.98254560321298,3.77781725502715,-
80,50.98254456011655,3.777818067429585,-
81,50.982543717216465,3.777818723911619,-
82,50.982542643434144,3.7778195602133415,-
83,50.98254164610127,3.777820336973358,-
84,50.98254057990756,3.777821167364747,-
85,50.98253949297247,3.777822013910267,-
86,50.98253856962158,3.7778227330503054,-
87,50.982537438752296,3.777823613813383,-
88,50.98253649797813,3.777824346523294,-
89,50.98253547850182,3.7778251405293304,-
90,50.98253443930461,3.777825949894739,-
91,50.982533288859315,3.777826845904254,-
92,50.9825321561963,3.7778277280642594,-
93,50.98253105258074,3.777828587601006,-
94,50.982530155999186,3.777829285891959,-
95,50.9825291525785,3.7778300673931846,-
96,50.98252802530477,3.777830945355733,-
97,50.98252687662515,3.7778318399899464,-
98,50.982525847240964,3.777832641712453,-
99,50.982524751007375,3.7778334954997312,-
100,50.98252382108422,3.777834219758268,-
101,50.9825228846352,3.777834949099385,-
102,50.98252175736131,3.7778358270619314,-
103,50.98252084729639,3.7778365358540946,-
104,50.982519668957124,3.7778374535882064,-
105,50.98251869218954,3.7778382143308336,-
106,50.98251757033083,3.7778390880757646,-
107,50.98251654489801,3.7778398867206313,-
108,50.982515634833,3.77784059551279,-
109,50.9825147871295,3.7778412557354923,-
110,50.98251369274895,3.7778421080793376,-
111,50.982512667316065,3.7778429067242008,-
112,50.982511696803044,3.7778436625954286,-
113,50.982510569528884,3.7778445405579757,-
114,50.982509609530915,3.777845288239672,-
115,50.98250864742069,3.7778460375664356,-
116,50.98250757552968,3.7778468723944956,-
117,50.98250652854748,3.7778476878226486,-
118,50.98250548156525,3.7778485032508056,-
119,50.98250451105207,3.777849259122033,-
120,50.982503521893385,3.7778500295150614,-
121,50.98250265524423,3.7778507044931673,-
122,50.9825017564009,3.7778514045452583,-
123,50.982500738916954,3.777852196998984,-
124,50.98249975593406,3.7778529625820183,-
125,50.98249867649422,3.777853803289225,-
126,50.98249783118844,3.7778544616442504,-
127,50.98249689257368,3.777855192671708,-
128,50.982495971423035,3.777855910097464,-
129,50.98249455454391,3.7778570136146263,-
130,50.982495266902205,3.777858597744976,-
131,50.98249593077217,3.777860074047819,-
132,50.98249664661728,3.777861665932156,-
133,50.98249788659907,3.7778644233828405,-
134,50.98249889607126,3.7778636371690064,-
135,50.982499872839256,3.777862876426381,-
136,50.98250092947143,3.7778620534825986,-
137,50.98250190415895,3.7778612943602967,-
138,50.98250282310313,3.777860578652926,-
139,50.98250370599614,3.7778598910235264,-
140,50.982504800376915,3.7778590386796793,-
141,50.98250578953557,3.7778582682866526,-
142,50.98250693821571,3.7778573736524423,-
143,50.982507925319986,3.777856604859403,-
144,50.982508910365645,3.777855837669689,-
145,50.98250985544601,3.7778551016063955,-
146,50.9825109845195,3.7778542222424703,-
147,50.98251203343868,3.7778534053056565,-
148,50.98251305887159,3.7778526066607907,-
149,50.98251417346911,3.777851738571226,-
150,50.98251506323275,3.777851045590543,-
151,50.98251610438195,3.777850234705199,-
152,50.982517209835706,3.777849373737081,-
153,50.98251801831753,3.7778487440616315,-
154,50.98251890121023,3.7778480564322328,-
155,50.98252007609903,3.777847141385486,-
156,50.982521029732105,3.7778463986608517,-
157,50.982521783645225,3.777845811485471,-
